3639,4
8725,3
7925,1
1077,4
1864,3
6947,1
7638,2
2618,3
1624,4
3371,1
3272,2
4690,3
5845,1
1007,2
3812,2
5514,4
3878,3
2937,3
6890,4
8805,2
5358,1
1662,3
1716,1
5395,2
6582,2
2168,3
4296,2
4289,1
9397,3
5644,4
9575,2
5813,3
4390,4
8043,1
3364,1
8374,4
7694,3
4949,3
1395,2
4199,2
9376,2
3931,1
8522,1
8889,3
1464,2
8205,2
1247,2
5680,1
6580,2
3849,1
7605,1
2801,3
4656,1
8760,2
3905,4
1950,3
2449,4
4861,3
3229,4
6462,2
3688,4
7379,1
5819,4
7818,4
4486,2
7451,3
7025,2
3838,1
3824,2
2282,4
8548,2
1308,1
3060,1
9015,3
1158,3
4774,1
8238,1
5064,4
2663,4
4238,1
6079,4
1898,2
5648,1
8932,4
2619,3
6054,2
3733,2
1635,2
8065,2
5588,3
9304,1
3030,3
7035,3
6924,3
9644,4
8064,3
9134,4
6925,1
3134,2
6723,3
6644,4
2738,1
2839,3
9491,2
1215,4
7278,1
7653,1
7616,4
2958,3
6203,4
4971,3
6120,4
8787,2
6486,3
5734,2
3994,2
8026,1
1118,2
5928,2
5828,4
3714,1
8123,2
1702,1
8852,1
6128,3
9820,2
5654,2
6163,3
6495,1
7878,1
1331,3
6396,4
6325,2
6206,3
4457,2
5873,4
8539,4
5502,4
1511,2
7125,4
4223,3
3360,4
7323,3
2465,1
2757,3
8908,3
4711,4
9769,3
4292,1
3636,2
2132,4
4458,3
1093,1
6177,2
9019,2
3584,2
5359,3
7427,4
2567,4
3974,4
1029,1
6352,2
3347,2
2369,3
9033,1
1637,1
7805,3
1603,1
4146,4
7766,3
9206,4
9366,2
4920,4
5247,2
1923,3
6655,1
6426,4
8593,3
1830,2
9469,4
9473,3
7007,3
4020,3
7599,2
3294,4
4318,2
3141,4
9923,1
4360,3
8517,3
1188,2
8679,4
9274,4
9881,1
5552,1
9552,2
5939,1
1024,4
5230,4
3644,4
6012,1
2065,1
2613,3
1111,3
3180,1
9766,2
7470,4
2413,3
3612,2
5465,4
7384,1
9771,2
3366,3
9549,1
2260,2
7756,3
2406,3
5645,2
3678,2
9951,3
9703,2
7854,3
8104,3
8443,2
6268,2
1407,3
2337,4
7610,4
9128,2
3129,3
1052,1
2023,1
9016,3
6057,2
2470,4
5191,4
6047,3
1638,4
7285,1
4797,3
1737,2
8407,3
9821,4
1951,1
8845,4
5698,1
4717,4
7110,3
7725,1
1255,1
1832,1
5360,3
5157,3
7886,2
7498,3
5871,1
3562,3
5952,4
9254,4
9237,1
9059,1
4158,2
7201,3
6379,4
6539,4
3687,4
8792,1
1453,1
5519,4
7413,3
7345,2
8179,2
3868,2
3728,3
8714,1
4208,2
2147,3
4113,4
8117,1
8790,1
9694,1
1257,2
9441,2
1119,3
3836,3
7644,1
6704,4
2479,3
4922,4
1425,3
4785,3
5995,4
6741,2
4385,4
3555,3
4194,4
1664,1
8011,4
2748,3
2381,2
6882,1
