1007,1
1024,4
1029,1
1052,1
1077,4
1093,1
1111,1
1118,2
1119,1
1158,1
1188,2
1215,1
1247,2
1255,1
1257,2
1308,1
1331,1
1395,2
1407,1
1425,1
1453,1
1464,2
1511,2
1603,1
1624,1
1635,2
1637,1
1638,4
1662,1
1664,1
1702,1
1716,1
1737,2
1830,2
1832,1
1864,1
1898,2
1923,1
1950,1
1951,1
2023,1
2065,1
2132,4
2147,1
2168,1
2260,2
2282,4
2337,1
2369,1
2381,2
2406,1
2413,1
2449,4
2465,1
2470,4
2479,1
2567,4
2613,1
2618,1
2619,1
2663,4
2738,1
2748,1
2757,1
2801,1
2839,1
2937,1
2958,1
3030,1
3060,1
3129,1
3134,2
3141,1
3180,1
3229,4
3272,2
3294,1
3347,2
3360,4
3364,1
3366,1
3371,1
3555,1
3562,1
3584,2
3612,2
3636,2
3639,1
3644,4
3678,2
3687,4
3688,4
3714,1
3728,1
3733,2
3812,2
3824,2
3836,1
3838,1
3849,1
3868,2
3878,1
3905,4
3931,4
3974,4
3994,2
4020,1
4113,4
4146,4
4158,2
4194,1
4199,2
4208,2
4223,1
4238,1
4289,1
4292,1
4296,2
4318,2
4360,1
4385,4
4390,4
4457,1
4458,1
4486,2
4656,1
4690,1
4711,4
4717,4
4774,1
4785,1
4797,1
4861,1
4920,4
4922,1
4949,1
4971,1
5064,4
5157,1
5191,4
5230,1
5247,2
5358,1
5359,1
5360,1
5395,2
5465,4
5502,4
5514,4
5519,4
5552,1
5588,1
5644,1
5645,1
5648,1
5654,2
5680,1
5698,1
5734,2
5813,1
5819,4
5828,4
5845,1
5871,1
5873,4
5928,2
5939,1
5952,4
5995,4
6012,1
6047,1
6054,2
6057,2
6079,1
6120,4
6128,1
6163,1
6177,2
6203,4
6206,1
6268,2
6325,2
6352,2
6379,4
6396,4
6426,4
6462,2
6486,1
6495,1
6539,4
6580,3
6582,2
6644,1
6655,1
6704,1
6723,1
6741,2
6882,1
6890,4
6924,1
6925,1
6947,1
7007,1
7025,2
7035,1
7110,1
7125,1
7201,1
7278,1
7285,1
7323,1
7345,2
7379,1
7384,1
7413,1
7427,1
7451,1
7470,1
7498,1
7599,2
7605,1
7610,4
7616,4
7638,2
7644,1
7653,1
7694,1
7725,1
7756,1
7766,1
7805,1
7818,4
7854,1
7878,1
7886,2
7925,1
8011,4
8026,1
8043,1
8064,1
8065,2
8104,1
8117,1
8123,2
8179,2
8205,1
8238,1
8374,1
8407,1
8443,2
8517,1
8522,1
8539,4
8548,2
8593,1
8679,4
8714,1
8725,1
8760,2
8787,2
8790,1
8792,1
8805,2
8845,4
8852,1
8889,1
8908,1
8932,4
9015,1
9016,1
9019,2
9033,1
9059,1
9128,2
9134,4
9206,4
9237,1
9254,4
9274,4
9304,1
9366,2
9376,2
9397,1
9441,2
9469,4
9473,1
9491,2
9549,1
9552,2
9575,2
9644,1
9694,1
9703,1
9766,2
9769,1
9771,2
9820,2
9821,4
9881,1
9923,4
9951,1
